Data/Hora, Temperatura Interna, Temperatura Externa, Temperatura Referencia, Valor Potenciômetro
02/09/22 17:49:27,79.9,22.2,80.0,30
02/09/22 17:49:29,79.9,22.2,80.0,30
02/09/22 17:49:30,79.9,22.2,80.0,20
02/09/22 17:49:32,79.9,22.2,80.0,28
02/09/22 17:49:34,79.9,22.2,80.0,28
02/09/22 17:49:35,79.9,22.2,80.0,28
02/09/22 17:49:37,79.9,22.2,80.0,28
02/09/22 17:49:39,79.9,22.2,80.0,28
02/09/22 17:49:40,79.9,22.2,80.0,28
02/09/22 17:49:42,80.0,22.2,80.0,18
02/09/22 17:49:44,80.0,22.2,80.0,27
02/09/22 17:49:45,80.0,22.2,80.0,27
02/09/22 17:49:47,80.0,22.2,80.0,27
02/09/22 17:49:49,80.0,22.2,80.0,27
02/09/22 17:49:50,80.0,22.2,80.0,27
02/09/22 17:49:51,80.0,22.2,80.0,27
02/09/22 17:49:54,80.0,22.2,80.0,27
02/09/22 17:49:55,80.0,22.2,80.0,27
02/09/22 17:49:56,80.0,22.2,80.0,27
02/09/22 17:49:58,80.0,22.2,80.0,27
02/09/22 17:50:00,80.1,22.2,80.0,16
02/09/22 17:50:01,80.1,22.2,80.0,25
02/09/22 17:50:03,80.1,22.2,80.0,25
02/09/22 17:50:05,80.1,22.2,80.0,25
02/09/22 17:50:06,80.1,22.2,80.0,24
02/09/22 17:50:08,80.1,22.2,80.0,24
02/09/22 17:50:10,80.1,22.2,80.0,24
02/09/22 17:50:11,80.1,22.2,80.0,24
02/09/22 17:50:13,80.1,22.2,80.0,24
02/09/22 17:50:15,80.1,22.2,80.0,24
02/09/22 17:50:16,80.1,22.2,80.0,24
02/09/22 17:50:18,80.1,22.2,80.0,24
02/09/22 17:50:20,80.1,22.2,80.0,24
02/09/22 17:50:21,80.1,22.2,80.0,24
02/09/22 17:50:23,80.1,22.2,80.0,24
02/09/22 17:50:25,80.1,22.2,80.0,24
02/09/22 17:50:26,80.1,22.2,80.0,24
02/09/22 17:50:28,80.1,22.2,80.0,24
02/09/22 17:50:30,80.1,22.2,80.0,24
02/09/22 17:50:31,80.0,22.2,80.0,34
02/09/22 17:50:33,80.0,22.2,80.0,26
02/09/22 17:50:35,80.0,22.2,80.0,26
02/09/22 17:50:36,80.0,22.2,80.0,26
02/09/22 17:50:38,80.0,22.2,80.0,26
02/09/22 17:50:40,80.0,22.2,80.0,26
02/09/22 17:50:41,80.0,22.2,80.0,26
02/09/22 17:50:43,80.0,22.2,80.0,26
02/09/22 17:50:45,80.0,22.2,80.0,26
02/09/22 17:50:46,80.0,22.2,80.0,26
02/09/22 17:50:47,80.0,22.2,22.2,-100
02/09/22 17:50:49,79.9,22.2,22.2,-100
02/09/22 17:50:50,79.9,22.2,22.2,-100
02/09/22 17:50:52,79.6,22.2,22.2,-100
02/09/22 17:50:53,79.6,22.2,22.2,-100
02/09/22 17:50:55,78.9,22.2,22.2,-100
02/09/22 17:50:56,78.9,22.2,22.2,-100
02/09/22 17:50:58,78.1,22.2,22.2,-100
02/09/22 17:50:59,78.1,22.2,22.2,-100
02/09/22 17:51:00,77.3,22.2,22.2,-100
02/09/22 17:51:02,76.5,22.2,22.2,-100
02/09/22 17:51:03,76.5,22.2,22.2,-100
02/09/22 17:51:05,75.6,22.2,22.2,-100
02/09/22 17:51:06,75.6,22.2,22.2,-100
02/09/22 17:51:08,74.8,22.2,22.2,-100
02/09/22 17:51:09,74.8,22.2,22.2,-100
02/09/22 17:51:11,73.8,22.2,22.2,-100
02/09/22 17:51:12,73.8,22.2,22.2,-100
02/09/22 17:51:14,72.9,22.2,22.2,-100
02/09/22 17:51:15,72.9,22.2,22.2,-100
02/09/22 17:51:16,72.0,22.2,22.2,-100
02/09/22 17:51:18,71.1,22.2,22.2,-100
02/09/22 17:51:19,71.1,22.2,22.2,-100
02/09/22 17:51:21,70.2,22.2,22.2,-100
02/09/22 17:51:22,70.2,22.2,22.2,-100
02/09/22 17:51:24,69.4,22.2,22.2,-100
02/09/22 17:51:25,69.4,22.2,22.2,-100
02/09/22 17:51:27,68.6,22.2,22.2,-100
02/09/22 17:51:28,68.6,22.2,22.2,-100
02/09/22 17:51:30,67.7,22.2,22.2,-100
02/09/22 17:51:31,66.8,22.2,22.2,-100
02/09/22 17:51:32,66.8,22.2,22.2,-100
02/09/22 17:51:34,66.1,22.2,22.2,-100
02/09/22 17:51:35,66.1,22.2,22.2,-100
02/09/22 17:51:37,65.2,22.2,22.2,-100
02/09/22 17:51:38,65.2,22.2,22.2,-100
02/09/22 17:51:40,64.5,22.2,22.2,-100
02/09/22 17:51:41,64.5,22.2,22.2,-100
02/09/22 17:51:43,63.7,22.2,22.2,-100
02/09/22 17:51:44,62.9,22.2,22.2,-100
02/09/22 17:51:46,62.9,22.2,22.2,-100
02/09/22 17:51:47,62.2,22.2,22.2,-100
02/09/22 17:51:48,62.2,22.2,22.2,-100
02/09/22 17:51:50,61.5,22.2,22.2,-100
02/09/22 17:51:51,61.5,22.2,22.2,-100
02/09/22 17:51:53,60.8,22.2,22.2,-100
02/09/22 17:51:54,60.8,22.2,22.2,-100
02/09/22 17:51:56,60.0,22.2,22.2,-100
02/09/22 17:51:57,59.4,22.2,22.2,-100
02/09/22 17:51:59,59.4,22.2,22.2,-100
02/09/22 17:52:00,58.7,22.2,22.2,-100
02/09/22 17:52:01,58.7,22.2,22.2,-100
02/09/22 17:52:03,58.0,22.2,22.2,-100
02/09/22 17:52:04,58.0,22.2,22.2,-100
02/09/22 17:52:06,57.4,22.2,22.2,-100
02/09/22 17:52:07,57.4,22.2,22.2,-100
02/09/22 17:52:09,56.8,22.2,22.2,-100
02/09/22 17:52:10,56.8,22.2,22.2,-100
02/09/22 17:52:12,56.2,22.2,22.2,-100
02/09/22 17:52:13,55.6,22.2,22.2,-100
02/09/22 17:52:15,55.6,22.2,22.2,-100
02/09/22 17:52:16,55.0,22.2,22.2,-100
02/09/22 17:52:17,55.0,22.2,22.2,-100
02/09/22 17:52:19,54.5,22.2,22.2,-100
02/09/22 17:52:20,54.5,22.2,22.2,-100
02/09/22 17:52:22,53.9,22.2,22.2,-100
02/09/22 17:52:23,53.9,22.2,22.2,-100
02/09/22 17:52:25,53.4,22.2,22.2,-100
02/09/22 17:52:26,52.9,22.2,22.2,-100
02/09/22 17:52:28,52.9,22.2,22.2,-100
02/09/22 17:52:29,52.3,22.2,22.2,-100
02/09/22 17:52:31,52.3,22.2,22.2,-100
02/09/22 17:52:32,51.8,22.2,22.2,-100
02/09/22 17:52:33,51.8,22.2,22.2,-100
02/09/22 17:52:35,51.3,22.2,22.2,-100
02/09/22 17:52:36,51.3,22.2,22.2,-100
02/09/22 17:52:38,50.9,22.2,22.2,-100
02/09/22 17:52:39,50.4,22.2,22.2,-100
02/09/22 17:52:41,50.4,22.2,22.2,-100
02/09/22 17:52:42,49.9,22.2,22.2,-100
02/09/22 17:52:44,49.9,22.2,22.2,-100
02/09/22 17:52:45,49.5,22.2,22.2,-100
02/09/22 17:52:46,49.5,22.2,22.2,-100
02/09/22 17:52:48,49.0,22.2,22.2,-100
02/09/22 17:52:49,49.0,22.2,22.2,-100
02/09/22 17:52:51,48.6,22.2,22.2,-100
02/09/22 17:52:52,48.1,22.2,22.2,-100
02/09/22 17:52:54,48.1,22.2,22.2,-100
02/09/22 17:52:55,47.7,22.2,22.2,-100
02/09/22 17:52:57,47.7,22.2,22.2,-100
02/09/22 17:52:58,47.3,22.2,22.2,-100
02/09/22 17:53:00,47.3,22.2,22.2,-100
02/09/22 17:53:01,46.9,22.2,22.2,-100
02/09/22 17:53:02,46.9,22.2,22.2,-100
02/09/22 17:53:04,46.4,22.2,22.2,-100
02/09/22 17:53:05,46.0,22.2,22.2,-100
02/09/22 17:53:07,46.0,22.2,22.2,-100
02/09/22 17:53:08,45.6,22.2,22.2,-100
02/09/22 17:53:10,45.6,22.2,22.2,-100
02/09/22 17:53:11,45.2,22.2,22.2,-100
02/09/22 17:53:13,45.2,22.2,22.2,-100
02/09/22 17:53:14,44.8,22.2,22.2,-100
02/09/22 17:53:16,44.8,22.2,22.2,-100
02/09/22 17:53:17,44.4,22.2,22.2,-100
02/09/22 17:53:18,44.4,22.2,22.2,-100
02/09/22 17:53:20,44.1,22.2,22.2,-100
02/09/22 17:53:21,43.7,22.2,22.2,-100
02/09/22 17:53:23,43.7,22.2,22.2,-100
02/09/22 17:53:24,43.2,22.2,22.2,-100
02/09/22 17:53:26,43.2,22.2,22.2,-100
02/09/22 17:53:27,42.9,22.2,22.2,-100
02/09/22 17:53:29,42.9,22.2,22.2,-100
02/09/22 17:53:30,42.6,22.2,22.2,-100
02/09/22 17:53:31,42.6,22.2,22.2,-100
02/09/22 17:53:33,42.2,22.2,22.2,-100
02/09/22 17:53:34,41.9,22.2,22.2,-100
02/09/22 17:53:36,41.9,22.2,22.2,-100
02/09/22 17:53:37,41.6,22.2,22.2,-100
02/09/22 17:53:39,41.6,22.2,22.2,-100
02/09/22 17:53:40,41.2,22.2,22.2,-100
02/09/22 17:53:42,41.2,22.2,22.2,-100
02/09/22 17:53:43,40.9,22.2,22.2,-100
02/09/22 17:53:45,40.9,22.2,22.2,-100
02/09/22 17:53:46,40.6,22.2,22.2,-100
02/09/22 17:53:47,40.3,22.2,22.2,-100
02/09/22 17:53:49,40.3,22.2,22.2,-100
02/09/22 17:53:50,40.0,22.2,22.2,-100
02/09/22 17:53:52,40.0,22.2,22.2,-100
02/09/22 17:53:53,39.7,22.2,22.2,-100
02/09/22 17:53:55,39.7,22.2,22.2,-100
