Data/Hora, Temperatura Interna, Temperatura Externa, Temperatura Referencia, Valor Potenciômetro
02/09/22 08:08:50,44.9,22.2,45.0,6
02/09/22 08:08:52,44.9,22.2,45.0,-9
02/09/22 08:08:54,44.8,22.2,45.0,0
02/09/22 08:08:56,44.8,22.2,45.0,-7
02/09/22 08:08:58,44.8,22.2,45.0,-7
02/09/22 08:09:00,44.8,22.2,45.0,2
02/09/22 08:09:02,44.6,22.2,45.0,14
02/09/22 08:09:04,44.6,22.2,45.0,8
02/09/22 08:09:06,44.6,22.2,45.0,0
02/09/22 08:09:08,44.6,22.2,45.0,0
02/09/22 08:09:10,44.5,22.2,45.0,11
02/09/22 08:09:12,44.5,22.2,45.0,3
02/09/22 08:09:14,44.5,22.2,45.0,3
02/09/22 08:09:16,44.5,22.2,45.0,4
02/09/22 08:09:19,44.5,22.2,45.0,4
02/09/22 08:09:21,44.4,22.2,45.0,14
02/09/22 08:09:23,44.4,22.2,45.0,6
02/09/22 08:09:25,44.4,22.2,45.0,7
02/09/22 08:09:27,44.4,22.2,45.0,7
02/09/22 08:09:29,44.4,22.2,45.0,7
02/09/22 08:09:31,44.4,22.2,45.0,18
02/09/22 08:09:33,44.4,22.2,45.0,10
02/09/22 08:09:35,44.4,22.2,45.0,10
02/09/22 08:09:37,44.4,22.2,45.0,11
02/09/22 08:09:39,44.4,22.2,45.0,11
02/09/22 08:09:41,44.4,22.2,45.0,12
02/09/22 08:09:43,44.4,22.2,45.0,12
02/09/22 08:09:45,44.4,22.2,45.0,12
02/09/22 08:09:47,44.4,22.2,45.0,13
02/09/22 08:09:49,44.4,22.2,45.0,13
02/09/22 08:09:51,44.4,22.2,45.0,13
02/09/22 08:09:53,44.4,22.2,45.0,14
02/09/22 08:09:55,44.4,22.2,45.0,14
02/09/22 08:09:57,44.4,22.2,45.0,4
02/09/22 08:09:59,44.4,22.2,45.0,13
02/09/22 08:10:01,44.4,22.2,45.0,13
02/09/22 08:10:03,44.4,22.2,45.0,14
02/09/22 08:10:05,44.4,22.2,45.0,14
02/09/22 08:10:07,44.4,22.2,45.0,14
02/09/22 08:10:09,44.4,22.2,45.0,15
02/09/22 08:10:11,44.4,22.2,45.0,15
02/09/22 08:10:13,44.5,22.2,45.0,5
02/09/22 08:10:15,44.5,22.2,45.0,14
02/09/22 08:10:17,44.5,22.2,45.0,14
02/09/22 08:10:19,44.5,22.2,45.0,14
02/09/22 08:10:21,44.6,22.2,45.0,4
02/09/22 08:10:23,44.6,22.2,45.0,13
02/09/22 08:10:26,44.6,22.2,45.0,13
02/09/22 08:10:28,44.6,22.2,45.0,3
02/09/22 08:10:30,44.6,22.2,45.0,12
02/09/22 08:10:32,44.6,22.2,45.0,12
02/09/22 08:10:34,44.6,22.2,45.0,12
02/09/22 08:10:36,44.7,22.2,45.0,2
02/09/22 08:10:38,44.7,22.2,45.0,11
02/09/22 08:10:40,44.7,22.2,45.0,11
02/09/22 08:10:42,44.8,22.2,45.0,1
02/09/22 08:10:44,44.8,22.2,45.0,9
02/09/22 08:10:46,44.8,22.2,45.0,9
02/09/22 08:10:48,44.8,22.2,45.0,10
02/09/22 08:10:50,44.8,22.2,45.0,10
02/09/22 08:10:52,44.8,22.2,45.0,0
02/09/22 08:10:54,44.8,22.2,45.0,8
02/09/22 08:10:56,44.8,22.2,45.0,8
02/09/22 08:10:58,44.8,22.2,45.0,8
02/09/22 08:11:00,44.8,22.2,45.0,8
02/09/22 08:11:02,44.8,22.2,45.0,9
02/09/22 08:11:04,44.9,22.2,45.0,-1
02/09/22 08:11:06,44.9,22.2,45.0,7
02/09/22 08:11:08,44.8,22.2,45.0,17
02/09/22 08:11:10,44.9,22.2,45.0,0
02/09/22 08:11:12,44.8,22.2,45.0,17
02/09/22 08:11:14,44.8,22.2,45.0,9
02/09/22 08:11:16,44.8,22.2,45.0,9
02/09/22 08:11:18,44.8,22.2,45.0,9
02/09/22 08:11:20,44.8,22.2,45.0,9
02/09/22 08:11:22,44.8,22.2,45.0,10
02/09/22 08:11:24,44.8,22.2,45.0,10
02/09/22 08:11:26,44.8,22.2,45.0,10
02/09/22 08:11:28,44.8,22.2,45.0,10
02/09/22 08:11:30,44.8,22.2,45.0,10
02/09/22 08:11:33,44.8,22.2,45.0,10
02/09/22 08:11:35,44.8,22.2,45.0,10
02/09/22 08:11:37,44.8,22.2,45.0,10
02/09/22 08:11:39,44.9,22.2,45.0,0
02/09/22 08:11:41,44.9,22.2,45.0,9
02/09/22 08:11:43,44.9,22.2,45.0,9
02/09/22 08:11:45,44.8,22.2,45.0,19
02/09/22 08:11:47,44.8,22.2,45.0,11
02/09/22 08:11:49,44.9,22.2,45.0,1
02/09/22 08:11:51,44.9,22.2,45.0,9
02/09/22 08:11:53,44.9,22.2,45.0,9
02/09/22 08:11:55,44.9,22.2,45.0,9
02/09/22 08:11:57,44.9,22.2,45.0,9
02/09/22 08:11:59,44.9,22.2,45.0,9
02/09/22 08:12:01,44.9,22.2,45.0,9
02/09/22 08:12:03,44.9,22.2,45.0,10
02/09/22 08:12:05,44.9,22.2,45.0,10
02/09/22 08:12:07,44.9,22.2,45.0,10
02/09/22 08:12:09,44.9,22.2,45.0,10
02/09/22 08:12:11,44.9,22.2,45.0,10
02/09/22 08:12:13,44.9,22.2,45.0,10
02/09/22 08:12:15,44.9,22.2,45.0,10
02/09/22 08:12:17,44.9,22.2,45.0,10
02/09/22 08:12:19,44.9,22.2,45.0,10
02/09/22 08:12:21,44.9,22.2,45.0,10
02/09/22 08:12:23,44.9,22.2,45.0,10
02/09/22 08:12:25,44.9,22.2,45.0,10
02/09/22 08:12:27,44.9,22.2,45.0,10
02/09/22 08:12:29,44.9,22.2,45.0,0
02/09/22 08:12:31,44.9,22.2,45.0,9
02/09/22 08:12:33,44.9,22.2,45.0,19
02/09/22 08:12:35,44.9,22.2,45.0,0
02/09/22 08:12:37,44.9,22.2,45.0,9
02/09/22 08:12:39,44.9,22.2,45.0,19
02/09/22 08:12:42,44.9,22.2,45.0,11
02/09/22 08:12:44,44.9,22.2,45.0,1
02/09/22 08:12:46,44.9,22.2,45.0,9
02/09/22 08:12:48,44.9,22.2,45.0,19
02/09/22 08:12:50,44.9,22.2,45.0,1
02/09/22 08:12:52,44.9,22.2,45.0,9
02/09/22 08:12:54,44.9,22.2,45.0,9
02/09/22 08:12:56,44.9,22.2,45.0,9
02/09/22 08:12:58,44.9,22.2,45.0,9
02/09/22 08:13:00,44.9,22.2,45.0,9
02/09/22 08:13:02,44.9,22.2,45.0,9
02/09/22 08:13:04,44.9,22.2,45.0,9
02/09/22 08:13:06,44.9,22.2,45.0,9
02/09/22 08:13:08,44.9,22.2,45.0,9
02/09/22 08:13:10,44.9,22.2,45.0,10
02/09/22 08:13:12,44.9,22.2,45.0,10
02/09/22 08:13:14,44.9,22.2,45.0,10
02/09/22 08:13:16,44.9,22.2,45.0,10
02/09/22 08:13:18,44.9,22.2,45.0,10
02/09/22 08:13:20,44.9,22.2,45.0,10
02/09/22 08:13:22,44.9,22.2,45.0,10
02/09/22 08:13:24,45.0,22.2,45.0,0
02/09/22 08:13:26,45.0,22.2,45.0,8
02/09/22 08:13:28,45.0,22.2,45.0,8
02/09/22 08:13:30,44.9,22.2,45.0,18
02/09/22 08:13:32,44.9,22.2,45.0,10
02/09/22 08:13:34,44.9,22.2,45.0,10
02/09/22 08:13:36,44.9,22.2,45.0,10
02/09/22 08:13:38,44.9,22.2,45.0,10
02/09/22 08:13:40,44.9,22.2,45.0,10
02/09/22 08:13:42,45.0,22.2,45.0,0
02/09/22 08:13:44,44.9,22.2,45.0,18
02/09/22 08:13:46,45.0,22.2,45.0,0
02/09/22 08:13:49,45.0,22.2,45.0,8
02/09/22 08:13:51,45.0,22.2,45.0,8
02/09/22 08:13:53,45.0,22.2,45.0,8
02/09/22 08:13:55,45.0,22.2,45.0,8
02/09/22 08:13:57,45.0,22.2,45.0,8
02/09/22 08:13:59,45.0,22.2,45.0,8
02/09/22 08:14:01,45.0,22.2,45.0,8
02/09/22 08:14:03,45.0,22.2,45.0,8
02/09/22 08:14:05,45.0,22.2,45.0,8
02/09/22 08:14:07,45.0,22.2,45.0,8
02/09/22 08:14:09,45.0,22.2,45.0,8
02/09/22 08:14:11,45.0,22.2,45.0,8
02/09/22 08:14:13,45.0,22.2,45.0,8
02/09/22 08:14:15,44.9,22.2,45.0,18
02/09/22 08:14:17,44.9,22.2,45.0,10
02/09/22 08:14:19,45.0,22.2,45.0,0
02/09/22 08:14:21,44.9,22.2,45.0,18
02/09/22 08:14:23,44.9,22.2,45.0,10
02/09/22 08:14:25,44.9,22.2,45.0,10
02/09/22 08:14:27,44.9,22.2,45.0,10
02/09/22 08:14:29,45.0,22.2,45.0,0
02/09/22 08:14:31,45.0,22.2,45.0,8
02/09/22 08:14:33,45.0,22.2,45.0,8
02/09/22 08:14:35,45.0,22.2,45.0,8
02/09/22 08:14:37,44.9,22.2,45.0,19
02/09/22 08:14:39,44.9,22.2,45.0,10
02/09/22 08:14:41,44.9,22.2,45.0,10
02/09/22 08:14:43,44.9,22.2,45.0,10
02/09/22 08:14:45,44.9,22.2,45.0,10
02/09/22 08:14:47,44.9,22.2,45.0,10
02/09/22 08:14:49,45.0,22.2,45.0,0
02/09/22 08:14:51,44.9,22.2,45.0,19
02/09/22 08:14:53,44.9,22.2,45.0,11
02/09/22 08:14:56,44.9,22.2,45.0,11
02/09/22 08:14:58,45.0,22.2,45.0,0
02/09/22 08:15:00,44.9,22.2,45.0,19
02/09/22 08:15:02,44.9,22.2,45.0,11
02/09/22 08:15:04,44.9,22.2,45.0,11
02/09/22 08:15:06,45.0,22.2,45.0,0
02/09/22 08:15:08,45.0,22.2,45.0,9
02/09/22 08:15:10,45.0,22.2,45.0,9
02/09/22 08:15:12,45.0,22.2,45.0,9
02/09/22 08:15:14,45.0,22.2,45.0,9
02/09/22 08:15:16,45.0,22.2,45.0,9
02/09/22 08:15:18,45.0,22.2,45.0,9
02/09/22 08:15:20,45.0,22.2,45.0,9
02/09/22 08:15:22,45.0,22.2,45.0,9
02/09/22 08:15:24,45.0,22.2,22.2,-100
02/09/22 08:15:26,45.0,22.2,22.2,-100
02/09/22 08:15:28,44.9,22.2,22.2,-100
02/09/22 08:15:30,44.9,22.2,22.2,-100
02/09/22 08:15:32,44.7,22.2,22.2,-100
02/09/22 08:15:34,44.4,22.2,22.2,-100
02/09/22 08:15:36,44.2,22.2,22.2,-100
02/09/22 08:15:38,43.9,22.2,22.2,-100
02/09/22 08:15:40,43.9,22.2,22.2,-100
02/09/22 08:15:42,43.6,22.2,22.2,-100
02/09/22 08:15:44,43.2,22.2,22.2,-100
02/09/22 08:15:46,42.9,22.2,22.2,-100
02/09/22 08:15:48,42.6,22.2,22.2,-100
02/09/22 08:15:50,42.6,22.2,22.2,-100
02/09/22 08:15:52,42.2,22.2,22.2,-100
02/09/22 08:15:54,41.9,22.2,22.2,-100
02/09/22 08:15:56,41.5,22.2,22.2,-100
02/09/22 08:15:58,41.5,22.2,22.2,-100
02/09/22 08:16:01,41.2,22.2,22.2,-100
02/09/22 08:16:03,40.8,22.2,22.2,-100
02/09/22 08:16:05,40.5,22.2,22.2,-100
02/09/22 08:16:07,40.5,22.2,22.2,-100
02/09/22 08:16:09,40.2,22.2,22.2,-100
02/09/22 08:16:11,39.8,22.2,22.2,-100
02/09/22 08:16:13,39.5,22.2,22.2,-100
02/09/22 08:16:15,39.2,22.2,22.2,-100
02/09/22 08:16:17,39.2,22.2,22.2,-100
02/09/22 08:16:19,38.9,22.2,22.2,-100
02/09/22 08:16:21,38.5,22.2,22.2,-100
02/09/22 08:16:23,38.2,22.2,22.2,-100
02/09/22 08:16:25,38.2,22.2,22.2,-100
02/09/22 08:16:27,37.9,22.2,22.2,-100
02/09/22 08:16:29,37.6,22.2,22.2,-100
02/09/22 08:16:31,37.4,22.2,22.2,-100
02/09/22 08:16:33,37.1,22.2,22.2,-100
02/09/22 08:16:35,37.1,22.2,22.2,-100
02/09/22 08:16:37,36.8,22.2,22.2,-100
02/09/22 08:16:39,36.6,22.2,22.2,-100
02/09/22 08:16:41,36.2,22.2,22.2,-100
02/09/22 08:16:43,36.2,22.2,22.2,-100
02/09/22 08:16:45,36.0,22.2,22.2,-100
02/09/22 08:16:47,35.8,22.2,22.2,-100
02/09/22 08:16:49,35.5,22.2,22.2,-100
02/09/22 08:16:51,35.2,22.2,22.2,-100
02/09/22 08:16:53,35.2,22.2,22.2,-100
02/09/22 08:16:55,35.0,22.2,22.2,-100
02/09/22 08:16:57,34.8,22.2,22.2,-100
02/09/22 08:16:59,34.5,22.2,22.2,-100
02/09/22 08:17:01,34.3,22.2,22.2,-100
02/09/22 08:17:03,34.3,22.2,22.2,-100
02/09/22 08:17:05,34.1,22.2,22.2,-100
02/09/22 08:17:07,33.9,22.2,22.2,-100
02/09/22 08:17:10,33.7,22.2,22.2,-100
02/09/22 08:17:12,33.7,22.2,22.2,-100
02/09/22 08:17:14,33.5,22.2,22.2,-100
02/09/22 08:17:16,33.2,22.2,22.2,-100
02/09/22 08:17:18,33.1,22.2,22.2,-100
02/09/22 08:17:20,32.9,22.2,22.2,-100
02/09/22 08:17:22,32.9,22.2,22.2,-100
02/09/22 08:17:24,32.8,22.2,22.2,-100
02/09/22 08:17:26,32.6,22.2,22.2,-100
02/09/22 08:17:28,32.4,22.2,22.2,-100
02/09/22 08:17:30,32.4,22.2,22.2,-100
02/09/22 08:17:32,32.2,22.2,22.2,-100
02/09/22 08:17:34,32.0,22.2,22.2,-100
02/09/22 08:17:36,31.9,22.2,22.2,-100
02/09/22 08:17:38,31.7,22.2,22.2,-100
02/09/22 08:17:40,31.7,22.2,22.2,-100
02/09/22 08:17:42,31.6,22.2,22.2,-100
02/09/22 08:17:44,31.4,22.2,22.2,-100
02/09/22 08:17:46,31.2,22.2,22.2,-100
02/09/22 08:17:48,31.2,22.2,22.2,-100
02/09/22 08:17:50,31.1,22.2,22.2,-100
02/09/22 08:17:52,30.9,22.2,22.2,-100
02/09/22 08:17:54,30.8,22.2,22.2,-100
02/09/22 08:17:56,30.6,22.2,22.2,-100
02/09/22 08:17:58,30.6,22.2,22.2,-100
02/09/22 08:18:00,30.4,22.2,22.2,-100
02/09/22 08:18:02,30.3,22.2,22.2,-100
02/09/22 08:18:04,30.1,22.2,22.2,-100
02/09/22 08:18:06,30.1,22.2,22.2,-100
02/09/22 08:18:08,29.9,22.2,22.2,-100
02/09/22 08:18:10,29.8,22.2,22.2,-100
02/09/22 08:18:12,29.7,22.2,22.2,-100
02/09/22 08:18:14,29.6,22.2,22.2,-100
02/09/22 08:18:17,29.6,22.2,22.2,-100
02/09/22 08:18:19,29.4,22.2,22.2,-100
02/09/22 08:18:21,29.3,22.2,22.2,-100
02/09/22 08:18:23,29.2,22.2,22.2,-100
02/09/22 08:18:25,29.2,22.2,22.2,-100
02/09/22 08:18:27,29.0,22.2,22.2,-100
02/09/22 08:18:29,28.9,22.2,22.2,-100
02/09/22 08:18:31,28.8,22.2,22.2,-100
02/09/22 08:18:33,28.7,22.2,22.2,-100
02/09/22 08:18:35,28.7,22.2,22.2,-100
02/09/22 08:18:37,28.6,22.2,22.2,-100
02/09/22 08:18:39,28.4,22.2,22.2,-100
02/09/22 08:18:41,28.3,22.2,22.2,-100
02/09/22 08:18:43,28.3,22.2,22.2,-100
02/09/22 08:18:45,28.2,22.2,22.2,-100
02/09/22 08:18:47,28.1,22.2,22.2,-100
02/09/22 08:18:49,28.0,22.2,22.2,-100
02/09/22 08:18:51,27.9,22.2,22.2,-100
02/09/22 08:18:53,27.9,22.2,22.2,-100
02/09/22 08:18:55,27.8,22.2,22.2,-100
02/09/22 08:18:57,27.7,22.2,22.2,-100
02/09/22 08:18:59,27.6,22.2,22.2,-100
02/09/22 08:19:01,27.6,22.2,22.2,-100
02/09/22 08:19:03,27.4,22.2,22.2,-100
02/09/22 08:19:05,27.3,22.2,22.2,-100
02/09/22 08:19:07,27.2,22.2,22.2,-100
02/09/22 08:19:09,27.1,22.2,22.2,-100
02/09/22 08:19:11,27.1,22.2,22.2,-100
02/09/22 08:19:13,27.0,22.2,22.2,-100
02/09/22 08:19:15,26.9,22.2,22.2,-100
02/09/22 08:19:17,26.8,22.2,22.2,-100
02/09/22 08:19:19,26.8,22.2,22.2,-100
02/09/22 08:19:21,26.8,22.2,22.2,-100
02/09/22 08:19:24,26.7,22.2,22.2,-100
02/09/22 08:19:26,26.5,22.2,22.2,-100
02/09/22 08:19:28,26.4,22.2,22.2,-100
02/09/22 08:19:30,26.4,22.2,22.2,-100
02/09/22 08:19:32,26.4,22.2,22.2,-100
02/09/22 08:19:34,26.3,22.2,22.2,-100
02/09/22 08:19:36,26.2,22.2,22.2,-100
02/09/22 08:19:38,26.2,22.2,22.2,-100
02/09/22 08:19:40,26.1,22.2,22.2,-100
02/09/22 08:19:42,26.0,22.2,22.2,-100
02/09/22 08:19:44,25.9,22.2,22.2,-100
02/09/22 08:19:46,25.8,22.2,22.2,-100
02/09/22 08:19:48,25.8,22.2,22.2,-100
02/09/22 08:19:50,25.8,22.2,22.2,-100
02/09/22 08:19:52,25.7,22.2,22.2,-100
02/09/22 08:19:54,25.6,22.2,22.2,-100
02/09/22 08:19:56,25.6,22.2,22.2,-100
02/09/22 08:19:58,25.5,22.2,22.2,-100
02/09/22 08:20:00,25.4,22.2,22.2,-100
02/09/22 08:20:02,25.3,22.2,22.2,-100
02/09/22 08:20:04,25.2,22.2,22.2,-100
02/09/22 08:20:06,25.2,22.2,22.2,-100
02/09/22 08:20:08,25.1,22.2,22.2,-100
02/09/22 08:20:10,25.0,22.2,22.2,-100
02/09/22 08:20:12,24.9,22.2,22.2,-100
02/09/22 08:20:14,24.9,22.2,22.2,-100
02/09/22 08:20:16,24.9,22.2,22.2,-100
02/09/22 08:20:18,24.8,22.2,22.2,-100
02/09/22 08:20:20,24.7,22.2,22.2,-100
02/09/22 08:20:22,24.6,22.2,22.2,-100
02/09/22 08:20:24,24.6,22.2,22.2,-100
02/09/22 08:20:26,24.5,22.2,22.2,-100
02/09/22 08:20:28,24.5,22.2,22.2,-100
02/09/22 08:20:31,24.4,22.2,22.2,-100
02/09/22 08:20:33,24.4,22.2,22.2,-100
02/09/22 08:20:35,24.3,22.2,22.2,-100
02/09/22 08:20:37,24.2,22.2,22.2,-100
02/09/22 08:20:39,24.2,22.2,22.2,-100
02/09/22 08:20:41,24.1,22.2,22.2,-100
02/09/22 08:20:43,24.1,22.2,22.2,-100
02/09/22 08:20:45,24.0,22.2,22.2,-100
02/09/22 08:20:47,23.9,22.2,22.2,-100
02/09/22 08:20:49,23.8,22.2,22.2,-93
02/09/22 08:20:51,23.8,22.2,22.2,-100
02/09/22 08:20:53,23.8,22.2,22.2,-99
02/09/22 08:20:55,23.7,22.2,22.2,-97
02/09/22 08:20:57,23.6,22.2,22.2,-95
02/09/22 08:20:59,23.6,22.2,22.2,-94
02/09/22 08:21:01,23.6,22.2,22.2,-100
02/09/22 08:21:03,23.4,22.2,22.2,-81
02/09/22 08:21:05,23.4,22.2,22.2,-88
02/09/22 08:21:07,23.2,22.2,22.2,-76
02/09/22 08:21:09,23.2,22.2,22.2,-92
02/09/22 08:21:11,23.2,22.2,22.2,-82
02/09/22 08:21:13,23.2,22.2,22.2,-91
02/09/22 08:21:15,23.1,22.2,22.2,-80
02/09/22 08:21:17,23.1,22.2,22.2,-79
02/09/22 08:21:19,23.1,22.2,22.2,-87
02/09/22 08:21:21,23.0,22.2,22.2,-77
02/09/22 08:21:24,22.9,22.2,22.2,-75
