Data/Hora, Temperatura Interna, Temperatura Externa, Temperatura Referencia, Valor Potenciômetro
02/09/22 08:27:48,39.6,22.2,80.0,100
02/09/22 08:27:49,40.4,22.2,80.0,100
02/09/22 08:27:51,41.2,22.2,80.0,100
02/09/22 08:27:52,41.2,22.2,80.0,100
02/09/22 08:27:53,42.0,22.2,80.0,100
02/09/22 08:27:55,42.0,22.2,80.0,100
02/09/22 08:27:56,42.8,22.2,80.0,100
02/09/22 08:27:58,42.8,22.2,80.0,100
02/09/22 08:27:59,43.6,22.2,80.0,100
02/09/22 08:28:01,43.6,22.2,80.0,100
02/09/22 08:28:02,44.4,22.2,80.0,100
02/09/22 08:28:04,44.4,22.2,80.0,100
02/09/22 08:28:05,45.2,22.2,80.0,100
02/09/22 08:28:06,45.9,22.2,80.0,100
02/09/22 08:28:08,45.9,22.2,80.0,100
02/09/22 08:28:09,46.8,22.2,80.0,100
02/09/22 08:28:11,46.8,22.2,80.0,100
02/09/22 08:28:12,47.6,22.2,80.0,100
02/09/22 08:28:14,47.6,22.2,80.0,100
02/09/22 08:28:15,48.3,22.2,80.0,100
02/09/22 08:28:16,48.3,22.2,80.0,100
02/09/22 08:28:18,49.1,22.2,80.0,100
02/09/22 08:28:19,49.1,22.2,80.0,100
02/09/22 08:28:21,49.9,22.2,80.0,100
02/09/22 08:28:22,50.7,22.2,80.0,100
02/09/22 08:28:24,50.7,22.2,80.0,100
02/09/22 08:28:25,51.5,22.2,80.0,100
02/09/22 08:28:26,51.5,22.2,80.0,100
02/09/22 08:28:28,52.2,22.2,80.0,100
02/09/22 08:28:29,52.2,22.2,80.0,100
02/09/22 08:28:31,53.1,22.2,80.0,100
02/09/22 08:28:32,53.1,22.2,80.0,100
02/09/22 08:28:34,53.9,22.2,80.0,100
02/09/22 08:28:35,53.9,22.2,80.0,100
02/09/22 08:28:36,54.7,22.2,80.0,100
02/09/22 08:28:38,55.4,22.2,80.0,100
02/09/22 08:28:39,55.4,22.2,80.0,100
02/09/22 08:28:41,56.2,22.2,80.0,100
02/09/22 08:28:42,56.2,22.2,80.0,100
02/09/22 08:28:44,57.0,22.2,80.0,100
02/09/22 08:28:45,57.0,22.2,80.0,100
02/09/22 08:28:46,57.8,22.2,80.0,100
02/09/22 08:28:48,57.8,22.2,80.0,100
02/09/22 08:28:49,58.6,22.2,80.0,100
02/09/22 08:28:51,58.6,22.2,80.0,100
02/09/22 08:28:52,59.2,22.2,80.0,100
02/09/22 08:28:54,60.1,22.2,80.0,100
02/09/22 08:28:55,60.1,22.2,80.0,100
02/09/22 08:28:56,60.8,22.2,80.0,100
02/09/22 08:28:58,60.8,22.2,80.0,100
02/09/22 08:28:59,61.6,22.2,80.0,100
02/09/22 08:29:01,61.6,22.2,80.0,100
02/09/22 08:29:02,62.3,22.2,80.0,100
02/09/22 08:29:04,62.3,22.2,80.0,100
02/09/22 08:29:05,63.1,22.2,80.0,100
02/09/22 08:29:06,63.1,22.2,80.0,100
02/09/22 08:29:08,63.8,22.2,80.0,100
02/09/22 08:29:09,63.8,22.2,80.0,100
02/09/22 08:29:11,64.6,22.2,80.0,100
02/09/22 08:29:12,65.3,22.2,80.0,100
02/09/22 08:29:14,65.3,22.2,80.0,100
02/09/22 08:29:15,66.0,22.2,80.0,100
02/09/22 08:29:16,66.0,22.2,80.0,100
02/09/22 08:29:18,66.8,22.2,80.0,100
02/09/22 08:29:19,66.8,22.2,80.0,100
02/09/22 08:29:21,67.5,22.2,80.0,100
02/09/22 08:29:22,67.5,22.2,80.0,100
02/09/22 08:29:24,68.2,22.2,80.0,100
02/09/22 08:29:25,68.2,22.2,80.0,100
02/09/22 08:29:26,68.9,22.2,80.0,100
02/09/22 08:29:28,69.6,22.2,80.0,100
02/09/22 08:29:29,69.6,22.2,80.0,100
02/09/22 08:29:31,70.3,22.2,80.0,100
02/09/22 08:29:32,70.3,22.2,80.0,100
02/09/22 08:29:34,71.1,22.2,80.0,100
02/09/22 08:29:35,71.1,22.2,80.0,100
02/09/22 08:29:36,71.8,22.2,80.0,100
02/09/22 08:29:38,71.8,22.2,80.0,100
02/09/22 08:29:39,72.4,22.2,80.0,100
02/09/22 08:29:41,72.4,22.2,80.0,100
02/09/22 08:29:42,73.1,22.2,80.0,100
02/09/22 08:29:44,73.8,22.2,80.0,100
02/09/22 08:29:45,73.8,22.2,80.0,100
02/09/22 08:29:46,74.5,22.2,80.0,100
02/09/22 08:29:48,74.5,22.2,80.0,100
02/09/22 08:29:49,75.2,22.2,80.0,100
02/09/22 08:29:51,75.2,22.2,80.0,100
02/09/22 08:29:52,75.9,22.2,80.0,92
02/09/22 08:29:54,75.9,22.2,80.0,100
02/09/22 08:29:55,76.5,22.2,80.0,81
02/09/22 08:29:56,76.5,22.2,80.0,100
02/09/22 08:29:58,77.2,22.2,80.0,52
02/09/22 08:29:59,77.9,22.2,80.0,32
02/09/22 08:30:01,77.9,22.2,80.0,100
02/09/22 08:30:02,78.4,22.2,80.0,31
02/09/22 08:30:04,78.4,22.2,80.0,100
02/09/22 08:30:05,79.1,22.2,80.0,-5
02/09/22 08:30:07,79.1,22.2,80.0,86
02/09/22 08:30:08,79.7,22.2,80.0,-5
02/09/22 08:30:09,79.7,22.2,80.0,69
02/09/22 08:30:11,80.2,22.2,80.0,-22
02/09/22 08:30:12,80.2,22.2,80.0,52
02/09/22 08:30:14,80.8,22.2,80.0,-29
02/09/22 08:30:15,80.8,22.2,80.0,36
02/09/22 08:30:17,81.2,22.2,80.0,-35
02/09/22 08:30:18,81.6,22.2,80.0,-49
02/09/22 08:30:19,81.6,22.2,80.0,7
02/09/22 08:30:21,81.9,22.2,80.0,-44
02/09/22 08:30:22,81.9,22.2,80.0,-4
02/09/22 08:30:24,-0.0,22.2,80.0,100
02/09/22 08:30:25,82.2,22.2,80.0,-100
02/09/22 08:30:27,82.6,22.2,80.0,-61
02/09/22 08:30:28,82.6,22.2,80.0,-21
02/09/22 08:30:29,82.7,22.2,80.0,-43
02/09/22 08:30:31,82.7,22.2,80.0,-28
02/09/22 08:30:32,82.6,22.2,80.0,-19
02/09/22 08:30:34,82.7,22.2,80.0,-39
02/09/22 08:30:35,82.7,22.2,80.0,-33
02/09/22 08:30:37,82.8,22.2,80.0,-44
02/09/22 08:30:38,82.8,22.2,80.0,-38
02/09/22 08:30:39,82.8,22.2,80.0,-50
02/09/22 08:30:41,82.8,22.2,80.0,-43
02/09/22 08:30:42,82.8,22.2,80.0,-34
02/09/22 08:30:44,82.8,22.2,80.0,-44
02/09/22 08:30:45,82.8,22.2,80.0,-46
02/09/22 08:30:47,82.8,22.2,80.0,-48
02/09/22 08:30:48,82.7,22.2,80.0,-39
02/09/22 08:30:49,82.6,22.2,80.0,-29
02/09/22 08:30:51,82.6,22.2,80.0,-47
02/09/22 08:30:52,82.5,22.2,80.0,-38
02/09/22 08:30:54,82.5,22.2,80.0,-48
02/09/22 08:30:55,82.3,22.2,80.0,-19
02/09/22 08:30:57,82.3,22.2,80.0,-45
02/09/22 08:30:58,82.2,22.2,80.0,-26
02/09/22 08:30:59,82.2,22.2,80.0,-44
02/09/22 08:31:01,82.0,22.2,80.0,-15
02/09/22 08:31:02,82.0,22.2,80.0,-41
02/09/22 08:31:04,81.8,22.2,80.0,-11
02/09/22 08:31:05,81.8,22.2,80.0,-37
02/09/22 08:31:07,81.6,22.2,80.0,-8
02/09/22 08:31:08,81.4,22.2,80.0,6
02/09/22 08:31:09,81.4,22.2,80.0,-27
02/09/22 08:31:11,81.2,22.2,80.0,2
02/09/22 08:31:12,81.2,22.2,80.0,-23
02/09/22 08:31:14,81.0,22.2,80.0,6
02/09/22 08:31:15,81.0,22.2,80.0,-18
02/09/22 08:31:17,80.9,22.2,80.0,1
02/09/22 08:31:18,80.9,22.2,80.0,-15
02/09/22 08:31:19,80.7,22.2,80.0,14
02/09/22 08:31:21,80.7,22.2,80.0,-11
02/09/22 08:31:22,80.5,22.2,80.0,19
02/09/22 08:31:24,80.4,22.2,80.0,14
02/09/22 08:31:25,80.4,22.2,80.0,-2
02/09/22 08:31:27,80.2,22.2,80.0,17
02/09/22 08:31:28,80.2,22.2,80.0,0
02/09/22 08:31:29,80.1,22.2,80.0,31
02/09/22 08:31:31,80.1,22.2,80.0,6
02/09/22 08:31:32,79.9,22.2,80.0,26
02/09/22 08:31:34,79.9,22.2,80.0,10
02/09/22 08:31:35,79.8,22.2,80.0,30
02/09/22 08:31:37,79.8,22.2,80.0,14
02/09/22 08:31:38,79.7,22.2,80.0,34
02/09/22 08:31:39,79.7,22.2,80.0,18
02/09/22 08:31:41,79.6,22.2,80.0,28
02/09/22 08:31:42,79.5,22.2,80.0,41
02/09/22 08:31:44,79.5,22.2,80.0,24
02/09/22 08:31:45,79.4,22.2,80.0,35
02/09/22 08:31:47,79.4,22.2,80.0,27
02/09/22 08:31:48,79.4,22.2,80.0,37
02/09/22 08:31:49,79.4,22.2,80.0,30
02/09/22 08:31:51,79.2,22.2,80.0,50
02/09/22 08:31:52,79.2,22.2,80.0,34
02/09/22 08:31:54,79.2,22.2,80.0,45
02/09/22 08:31:55,79.2,22.2,80.0,37
02/09/22 08:31:57,79.1,22.2,80.0,48
02/09/22 08:31:58,79.1,22.2,80.0,40
02/09/22 08:31:59,79.1,22.2,80.0,40
02/09/22 08:32:01,79.1,22.2,80.0,51
02/09/22 08:32:02,79.1,22.2,80.0,43
02/09/22 08:32:04,79.1,22.2,80.0,44
02/09/22 08:32:05,79.1,22.2,80.0,45
02/09/22 08:32:07,79.1,22.2,80.0,45
02/09/22 08:32:08,79.1,22.2,80.0,46
02/09/22 08:32:09,79.1,22.2,80.0,46
02/09/22 08:32:11,79.1,22.2,80.0,47
02/09/22 08:32:12,79.1,22.2,80.0,47
02/09/22 08:32:14,79.1,22.2,80.0,38
02/09/22 08:32:15,79.1,22.2,80.0,47
02/09/22 08:32:17,79.1,22.2,80.0,47
02/09/22 08:32:18,79.1,22.2,80.0,48
02/09/22 08:32:20,79.2,22.2,80.0,38
02/09/22 08:32:21,79.2,22.2,80.0,47
02/09/22 08:32:22,79.2,22.2,80.0,47
02/09/22 08:32:24,79.2,22.2,80.0,48
02/09/22 08:32:25,79.2,22.2,80.0,38
02/09/22 08:32:27,79.2,22.2,80.0,47
02/09/22 08:32:28,79.3,22.2,80.0,37
02/09/22 08:32:30,79.3,22.2,80.0,46
02/09/22 08:32:31,79.4,22.2,80.0,36
02/09/22 08:32:32,79.4,22.2,80.0,34
02/09/22 08:32:34,79.4,22.2,80.0,43
02/09/22 08:32:35,79.4,22.2,80.0,43
02/09/22 08:32:37,79.4,22.2,80.0,44
02/09/22 08:32:38,79.6,22.2,80.0,24
02/09/22 08:32:40,79.6,22.2,80.0,40
02/09/22 08:32:41,79.6,22.2,80.0,30
02/09/22 08:32:42,79.6,22.2,80.0,39
02/09/22 08:32:44,79.7,22.2,80.0,29
02/09/22 08:32:45,79.7,22.2,80.0,38
02/09/22 08:32:47,79.8,22.2,80.0,17
02/09/22 08:32:48,79.9,22.2,80.0,24
02/09/22 08:32:50,79.9,22.2,80.0,32
02/09/22 08:32:51,79.9,22.2,80.0,32
02/09/22 08:32:52,79.9,22.2,80.0,32
02/09/22 08:32:54,79.9,22.2,80.0,22
02/09/22 08:32:55,79.9,22.2,80.0,31
02/09/22 08:32:57,80.0,22.2,80.0,20
02/09/22 08:32:58,80.0,22.2,80.0,29
02/09/22 08:33:00,80.1,22.2,80.0,18
02/09/22 08:33:01,80.1,22.2,80.0,27
02/09/22 08:33:02,80.1,22.2,80.0,27
02/09/22 08:33:04,80.1,22.2,80.0,16
02/09/22 08:33:05,80.1,22.2,80.0,25
02/09/22 08:33:07,80.2,22.2,80.0,14
02/09/22 08:33:08,80.2,22.2,80.0,23
02/09/22 08:33:10,80.2,22.2,80.0,22
02/09/22 08:33:11,80.2,22.2,80.0,22
02/09/22 08:33:12,80.2,22.2,80.0,22
02/09/22 08:33:14,80.2,22.2,80.0,22
02/09/22 08:33:15,80.2,22.2,80.0,12
02/09/22 08:33:17,80.2,22.2,80.0,20
02/09/22 08:33:18,80.2,22.2,80.0,20
02/09/22 08:33:31,80.1,22.2,22.2,-100
02/09/22 08:33:32,80.1,22.2,22.2,-100
02/09/22 08:33:34,80.1,22.2,22.2,-100
02/09/22 08:33:35,80.1,22.2,22.2,-100
02/09/22 08:33:36,79.6,22.2,22.2,-100
02/09/22 08:33:38,79.6,22.2,22.2,-100
02/09/22 08:33:39,78.8,22.2,22.2,-100
02/09/22 08:33:41,78.0,22.2,22.2,-100
02/09/22 08:33:42,78.0,22.2,22.2,-100
02/09/22 08:33:44,77.2,22.2,22.2,-100
02/09/22 08:33:45,77.2,22.2,22.2,-100
02/09/22 08:33:47,76.3,22.2,22.2,-100
02/09/22 08:33:48,76.3,22.2,22.2,-100
02/09/22 08:33:49,75.4,22.2,22.2,-100
02/09/22 08:33:51,75.4,22.2,22.2,-100
02/09/22 08:33:52,74.5,22.2,22.2,-100
02/09/22 08:33:54,73.6,22.2,22.2,-100
02/09/22 08:33:55,73.6,22.2,22.2,-100
02/09/22 08:33:57,72.7,22.2,22.2,-100
02/09/22 08:33:58,72.7,22.2,22.2,-100
02/09/22 08:33:59,71.8,22.2,22.2,-100
02/09/22 08:34:01,71.8,22.2,22.2,-100
02/09/22 08:34:02,70.9,22.2,22.2,-100
02/09/22 08:34:04,70.9,22.2,22.2,-100
02/09/22 08:34:05,69.9,22.2,22.2,-100
02/09/22 08:34:07,69.9,22.2,22.2,-100
02/09/22 08:34:08,69.1,22.2,22.2,-100
02/09/22 08:34:10,68.2,22.2,22.2,-100
02/09/22 08:34:11,68.2,22.2,22.2,-100
02/09/22 08:34:12,67.4,22.2,22.2,-100
02/09/22 08:34:14,67.4,22.2,22.2,-100
02/09/22 08:34:15,66.5,22.2,22.2,-100
02/09/22 08:34:17,66.5,22.2,22.2,-100
02/09/22 08:34:18,65.7,22.2,22.2,-100
02/09/22 08:34:20,65.7,22.2,22.2,-100
02/09/22 08:34:21,64.8,22.2,22.2,-100
02/09/22 08:34:23,64.8,22.2,22.2,-100
02/09/22 08:34:24,64.1,22.2,22.2,-100
02/09/22 08:34:25,63.2,22.2,22.2,-100
02/09/22 08:34:27,63.2,22.2,22.2,-100
02/09/22 08:34:28,62.5,22.2,22.2,-100
02/09/22 08:34:30,62.5,22.2,22.2,-100
02/09/22 08:34:31,61.8,22.2,22.2,-100
02/09/22 08:34:33,61.8,22.2,22.2,-100
02/09/22 08:34:34,61.0,22.2,22.2,-100
02/09/22 08:34:35,61.0,22.2,22.2,-100
02/09/22 08:34:37,60.2,22.2,22.2,-100
02/09/22 08:34:38,60.2,22.2,22.2,-100
02/09/22 08:34:40,59.6,22.2,22.2,-100
02/09/22 08:34:41,58.8,22.2,22.2,-100
02/09/22 08:34:43,58.8,22.2,22.2,-100
02/09/22 08:34:44,58.1,22.2,22.2,-100
02/09/22 08:34:46,58.1,22.2,22.2,-100
02/09/22 08:34:47,57.4,22.2,22.2,-100
02/09/22 08:34:48,57.4,22.2,22.2,-100
02/09/22 08:34:50,56.8,22.2,22.2,-100
02/09/22 08:34:51,56.8,22.2,22.2,-100
02/09/22 08:34:53,56.1,22.2,22.2,-100
02/09/22 08:34:54,55.5,22.2,22.2,-100
02/09/22 08:34:56,55.5,22.2,22.2,-100
02/09/22 08:34:57,54.9,22.2,22.2,-100
02/09/22 08:34:59,54.9,22.2,22.2,-100
02/09/22 08:35:00,54.2,22.2,22.2,-100
02/09/22 08:35:01,54.2,22.2,22.2,-100
02/09/22 08:35:03,53.7,22.2,22.2,-100
02/09/22 08:35:04,53.7,22.2,22.2,-100
02/09/22 08:35:06,53.1,22.2,22.2,-100
02/09/22 08:35:07,53.1,22.2,22.2,-100
02/09/22 08:35:09,52.5,22.2,22.2,-100
02/09/22 08:35:10,51.9,22.2,22.2,-100
02/09/22 08:35:11,51.9,22.2,22.2,-100
02/09/22 08:35:13,51.4,22.2,22.2,-100
02/09/22 08:35:14,51.4,22.2,22.2,-100
02/09/22 08:35:16,50.9,22.2,22.2,-100
02/09/22 08:35:17,50.9,22.2,22.2,-100
02/09/22 08:35:19,50.3,22.2,22.2,-100
02/09/22 08:35:20,50.3,22.2,22.2,-100
02/09/22 08:35:22,49.8,22.2,22.2,-100
02/09/22 08:35:23,49.8,22.2,22.2,-100
02/09/22 08:35:24,49.3,22.2,22.2,-100
02/09/22 08:35:26,48.8,22.2,22.2,-100
02/09/22 08:35:27,48.8,22.2,22.2,-100
02/09/22 08:35:29,48.3,22.2,22.2,-100
02/09/22 08:35:30,48.3,22.2,22.2,-100
02/09/22 08:35:32,47.8,22.2,22.2,-100
02/09/22 08:35:33,47.8,22.2,22.2,-100
02/09/22 08:35:35,47.4,22.2,22.2,-100
02/09/22 08:35:36,47.4,22.2,22.2,-100
02/09/22 08:35:37,46.9,22.2,22.2,-100
02/09/22 08:35:39,46.4,22.2,22.2,-100
02/09/22 08:35:40,46.4,22.2,22.2,-100
02/09/22 08:35:42,46.0,22.2,22.2,-100
02/09/22 08:35:43,46.0,22.2,22.2,-100
02/09/22 08:35:45,45.6,22.2,22.2,-100
02/09/22 08:35:46,45.6,22.2,22.2,-100
02/09/22 08:35:47,45.2,22.2,22.2,-100
02/09/22 08:35:49,45.2,22.2,22.2,-100
02/09/22 08:35:50,44.8,22.2,22.2,-100
02/09/22 08:35:52,44.8,22.2,22.2,-100
02/09/22 08:35:53,44.4,22.2,22.2,-100
02/09/22 08:35:55,43.9,22.2,22.2,-100
02/09/22 08:35:56,43.9,22.2,22.2,-100
02/09/22 08:35:58,43.6,22.2,22.2,-100
02/09/22 08:35:59,43.6,22.2,22.2,-100
02/09/22 08:36:00,43.1,22.2,22.2,-100
02/09/22 08:36:02,43.1,22.2,22.2,-100
02/09/22 08:36:03,42.8,22.2,22.2,-100
02/09/22 08:36:05,42.8,22.2,22.2,-100
02/09/22 08:36:06,42.4,22.2,22.2,-100
02/09/22 08:36:08,42.0,22.2,22.2,-100
02/09/22 08:36:09,42.0,22.2,22.2,-100
02/09/22 08:36:11,41.7,22.2,22.2,-100
02/09/22 08:36:12,41.7,22.2,22.2,-100
02/09/22 08:36:13,41.3,22.2,22.2,-100
02/09/22 08:36:15,41.3,22.2,22.2,-100
02/09/22 08:36:16,41.0,22.2,22.2,-100
02/09/22 08:36:18,41.0,22.2,22.2,-100
02/09/22 08:36:19,40.7,22.2,22.2,-100
02/09/22 08:36:21,40.7,22.2,22.2,-100
02/09/22 08:36:22,40.3,22.2,22.2,-100
02/09/22 08:36:23,40.0,22.2,22.2,-100
02/09/22 08:36:25,40.0,22.2,22.2,-100
02/09/22 08:36:26,39.7,22.2,22.2,-100
02/09/22 08:36:28,39.7,22.2,22.2,-100
02/09/22 08:36:29,39.4,22.2,22.2,-100
02/09/22 08:36:31,39.4,22.2,22.2,-100
02/09/22 08:36:32,39.1,22.2,22.2,-100
02/09/22 08:36:34,39.1,22.2,22.2,-100
02/09/22 08:36:35,38.8,22.2,22.2,-100
02/09/22 08:36:36,38.4,22.2,22.2,-100
02/09/22 08:36:38,38.4,22.2,22.2,-100
02/09/22 08:36:39,38.2,22.2,22.2,-100
02/09/22 08:36:41,38.2,22.2,22.2,-100
02/09/22 08:36:42,37.9,22.2,22.2,-100
02/09/22 08:36:44,37.9,22.2,22.2,-100
02/09/22 08:36:45,37.6,22.2,22.2,-100
02/09/22 08:36:47,37.6,22.2,22.2,-100
02/09/22 08:36:48,37.3,22.2,22.2,-100
02/09/22 08:36:49,37.3,22.2,22.2,-100
02/09/22 08:36:51,37.1,22.2,22.2,-100
02/09/22 08:36:52,36.8,22.2,22.2,-100
02/09/22 08:36:54,36.8,22.2,22.2,-100
02/09/22 08:36:55,36.6,22.2,22.2,-100
02/09/22 08:36:57,36.6,22.2,22.2,-100
02/09/22 08:36:58,36.2,22.2,22.2,-100
02/09/22 08:37:00,36.2,22.2,22.2,-100
02/09/22 08:37:01,36.0,22.2,22.2,-100
02/09/22 08:37:02,36.0,22.2,22.2,-100
02/09/22 08:37:04,35.8,22.2,22.2,-100
02/09/22 08:37:05,35.6,22.2,22.2,-100
02/09/22 08:37:07,35.6,22.2,22.2,-100
02/09/22 08:37:08,35.3,22.2,22.2,-100
02/09/22 08:37:10,35.3,22.2,22.2,-100
02/09/22 08:37:11,35.1,22.2,22.2,-100
02/09/22 08:37:12,35.1,22.2,22.2,-100
02/09/22 08:37:14,34.8,22.2,22.2,-100
02/09/22 08:37:15,34.8,22.2,22.2,-100
02/09/22 08:37:17,34.6,22.2,22.2,-100
02/09/22 08:37:18,34.6,22.2,22.2,-100
02/09/22 08:37:20,34.4,22.2,22.2,-100
02/09/22 08:37:21,34.2,22.2,22.2,-100
02/09/22 08:37:23,34.2,22.2,22.2,-100
02/09/22 08:37:24,34.0,22.2,22.2,-100
02/09/22 08:37:25,34.0,22.2,22.2,-100
02/09/22 08:37:27,33.8,22.2,22.2,-100
02/09/22 08:37:28,33.8,22.2,22.2,-100
02/09/22 08:37:30,33.6,22.2,22.2,-100
02/09/22 08:37:31,33.6,22.2,22.2,-100
02/09/22 08:37:33,33.4,22.2,22.2,-100
02/09/22 08:37:34,33.4,22.2,22.2,-100
02/09/22 08:37:36,33.2,22.2,22.2,-100
02/09/22 08:37:37,32.9,22.2,22.2,-100
02/09/22 08:37:38,32.9,22.2,22.2,-100
02/09/22 08:37:40,32.8,22.2,22.2,-100
02/09/22 08:37:41,32.8,22.2,22.2,-100
02/09/22 08:37:43,32.6,22.2,22.2,-100
02/09/22 08:37:44,32.6,22.2,22.2,-100
02/09/22 08:37:46,32.4,22.2,22.2,-100
02/09/22 08:37:47,32.4,22.2,22.2,-100
02/09/22 08:37:48,32.2,22.2,22.2,-100
02/09/22 08:37:50,32.1,22.2,22.2,-100
02/09/22 08:37:51,32.1,22.2,22.2,-100
02/09/22 08:37:53,31.9,22.2,22.2,-100
02/09/22 08:37:54,31.9,22.2,22.2,-100
02/09/22 08:37:56,31.8,22.2,22.2,-100
02/09/22 08:37:57,31.8,22.2,22.2,-100
02/09/22 08:37:59,31.6,22.2,22.2,-100
02/09/22 08:38:00,31.6,22.2,22.2,-100
02/09/22 08:38:01,31.4,22.2,22.2,-100
02/09/22 08:38:03,31.4,22.2,22.2,-100
02/09/22 08:38:04,31.2,22.2,22.2,-100
02/09/22 08:38:06,31.0,22.2,22.2,-100
02/09/22 08:38:07,31.0,22.2,22.2,-100
02/09/22 08:38:09,30.9,22.2,22.2,-100
02/09/22 08:38:10,30.9,22.2,22.2,-100
02/09/22 08:38:12,30.7,22.2,22.2,-100
02/09/22 08:38:13,30.7,22.2,22.2,-100
02/09/22 08:38:14,30.6,22.2,22.2,-100
02/09/22 08:38:16,30.6,22.2,22.2,-100
02/09/22 08:38:17,30.4,22.2,22.2,-100
02/09/22 08:38:19,30.2,22.2,22.2,-100
02/09/22 08:38:20,30.2,22.2,22.2,-100
02/09/22 08:38:22,30.1,22.2,22.2,-100
02/09/22 08:38:23,30.1,22.2,22.2,-100
02/09/22 08:38:24,29.9,22.2,22.2,-100
02/09/22 08:38:26,29.9,22.2,22.2,-100
02/09/22 08:38:27,29.8,22.2,22.2,-100
02/09/22 08:38:29,29.8,22.2,22.2,-100
02/09/22 08:38:30,29.7,22.2,22.2,-100
02/09/22 08:38:32,29.7,22.2,22.2,-100
02/09/22 08:38:33,29.6,22.2,22.2,-100
02/09/22 08:38:35,29.4,22.2,22.2,-100
02/09/22 08:38:36,29.4,22.2,22.2,-100
02/09/22 08:38:37,29.3,22.2,22.2,-100
02/09/22 08:38:39,29.3,22.2,22.2,-100
02/09/22 08:38:40,29.1,22.2,22.2,-100
02/09/22 08:38:42,29.1,22.2,22.2,-100
02/09/22 08:38:43,29.0,22.2,22.2,-100
02/09/22 08:38:45,29.0,22.2,22.2,-100
02/09/22 08:38:46,28.9,22.2,22.2,-100
02/09/22 08:38:48,28.8,22.2,22.2,-100
02/09/22 08:38:49,28.8,22.2,22.2,-100
02/09/22 08:38:50,28.6,22.2,22.2,-100
02/09/22 08:38:52,28.6,22.2,22.2,-100
02/09/22 08:38:53,28.5,22.2,22.2,-100
02/09/22 08:38:55,28.5,22.2,22.2,-100
02/09/22 08:38:56,28.4,22.2,22.2,-100
02/09/22 08:38:58,28.4,22.2,22.2,-100
02/09/22 08:38:59,28.3,22.2,22.2,-100
02/09/22 08:39:00,28.3,22.2,22.2,-100
02/09/22 08:39:02,28.1,22.2,22.2,-100
